id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.17,2014-03-28,0.2510368299862318,376.56,3943.449,791.014,,,30.121,204.161,1161.4099999999999,329.95,,,,1.0,0.6,1.0,7.2,9430.216000795355,
AS14.17,2014-03-29,0.2092882156846513,591.76,1405.8100000000002,1680.3419999999999,21.08,,,45.153999999999996,2533.0899999999997,195.447,,,,1.0,0.6,0.6,6.8,5742.628001689911,1.0
AS14.17,2014-03-30,0.008333333333333331,112.634,306.951,,,,,32.299,112.483,59.765,,,,,1.0,1.0,8.0,591.5339996814731,
AS14.17,2014-03-31,0.09798605176533887,536.623,1522.141,932.0840000000001,,,,581.2459999999999,2770.2019999999998,8194.607,,105.084,,,0.5,1.0,7.25,5835.675001382826,
AS14.17,2014-04-01,0.146776392180804,1052.414,4033.6760000000004,2111.136,,,789.73,298.98199999999997,1112.9840000000002,137.781,,9.317,,1.0,0.6,1.0,7.4,5640.406001091005,1.0
AS14.17,2014-04-02,0.09017666475035048,1127.637,786.3739999999999,1718.0780000000002,,,166.79399999999998,187.98999999999998,1459.5980000000002,150.554,,71.206,,1.0,0.25,0.75,7.5,7401.755999565121,
AS14.17,2014-04-03,0.12420343137254902,1421.826,2381.5490000000004,2304.94,,,36.243,227.182,1450.0049999999999,128.398,,20.074,,1.0,0.2,1.0,7.2,7496.890001058575,1.0
AS14.17,2014-04-04,0.15983601774042955,266.79300000000006,713.275,1895.053,,,67.05900000000001,44.382,1153.222,,,,,1.0,-0.6,0.8,7.0,4548.271001815795,1.0
AS14.17,2014-04-05,0.18913979786829996,242.99699999999999,1812.734,778.512,,,,43.366,399.05600000000004,15.843,,,,1.0,0.2,1.0,7.0,4252.756000757217,1.0
AS14.17,2014-04-06,0.03688805922779405,147.799,670.5129999999999,1823.6650000000002,,,,101.225,538.17,,,,,,0.25,1.25,7.25,3759.1119995117197,1.0
AS14.17,2014-04-07,0.04899951284861772,167.162,935.613,1164.872,,,,23.193,1230.7939999999999,,,,,,1.0,1.0,7.0,8653.17100048065,
AS14.17,2014-04-08,0.02606539516633098,2459.108,3043.116,2372.613,,,905.018,48.317,1393.574,282.706,206.93699999999998,16.049,,1.0,0.4,1.0,7.0,10594.293999433521,1.0
AS14.17,2014-04-09,0.10923143184508001,569.142,1714.0139999999997,4358.968999999999,,,378.202,91.727,813.354,265.778,,4.031,,,0.25,1.0,7.0,6714.672999620438,
AS14.17,2014-04-10,0.10077388350248441,570.605,3379.993,2517.9660000000003,,,51.252,186.318,1933.5,172.989,,,,,1.0,1.0,6.75,8127.94899988175,
AS14.17,2014-04-11,0.20737365024236556,1072.689,495.892,952.045,,,,39.482,1437.1950000000004,141.109,,57.440999999999995,,,0.4,1.0,7.2,3660.4830000400557,
AS14.17,2014-04-12,0.16595320188693283,1124.295,1120.9270000000001,1688.0899999999997,,,,39.147999999999996,1097.988,,,,,,0.4,1.0,7.2,4691.583999395373,
AS14.17,2014-04-13,0.07566401895233578,606.384,1391.3229999999999,3120.5530000000003,,,,55.028000000000006,2574.059,206.014,,20.159,,,-0.2,1.0,7.2,7935.848999738693,
AS14.17,2014-04-14,0.0851143385464617,459.03,379.326,,,,148.85,49.449999999999996,319.57000000000005,271.426,,,,1.0,0.8,1.0,7.0,1618.4909994602208,
AS14.17,2014-04-15,0.10223628470884812,1072.73,6544.821000000002,1837.4570000000003,,,13.126000000000001,852.4650000000001,1506.4940000000001,82.572,,,,,0.4,1.0,7.0,8146.620999574655,1.0
AS14.17,2014-04-16,0.11137417839840907,685.23,3554.094,762.9350000000001,,,55.257000000000005,46.701,1023.3910000000001,196.313,,28.097,,1.0,0.8,1.0,7.2,6143.1280026435825,1.0
AS14.17,2014-04-17,0.11615087487091101,366.35799999999995,1653.319,1243.039,,,,43.742999999999995,1491.9759999999999,,,4.649,,,0.4,1.0,7.0,4463.335999727246,1.0
AS14.17,2014-04-18,0.18855451998494857,147.63500000000005,1356.6860000000001,2022.897,,,,33.187,53.717,,,5.019,,1.0,1.0,1.0,7.0,3577.1319997310657,
AS14.17,2014-04-19,0.16723933497618126,52.388000000000005,979.826,,,,,43.589000000000006,265.539,,,,,,1.0,1.0,7.0,1341.7960014343253,
AS14.17,2014-04-20,0.12116526023672414,415.23900000000003,3841.098,2299.9420000000005,,,256.297,43.058,2371.312,783.4639999999998,,,,,0.4,1.0,7.2,9982.987000226967,
AS14.17,2014-04-21,0.08819639532228142,126.5,3363.0660000000003,350.995,,,,61.702999999999996,389.949,19.146,,3.01,,1.0,0.4,1.0,7.4,2261.7730002403264,
AS14.17,2014-04-22,0.05062149859943974,384.681,4934.476999999999,2027.876,,,,46.482,1561.552,72.052,,,,,0.6,1.0,6.6,8438.16700053215,1.0
AS14.17,2014-04-23,0.07183591337438762,681.899,3622.0319999999992,2265.855,,,31.128,45.771,1197.938,467.85299999999995,,,,1.0,1.0,1.0,7.25,9992.209000825887,
AS14.17,2014-04-24,0.10981776234215578,15122.509,2041.4890000000003,1305.8540000000003,,2562.907,,40.536,2004.7679999999996,289.234,,,,1.0,1.0,1.0,7.2,8335.326000928882,
AS14.17,2014-04-25,0.20366097979108122,845.9519999999999,4366.469999999999,1495.1719999999998,,,352.317,121.05699999999999,333.25600000000003,1115.5240000000001,,8.035,,1.0,0.4,1.0,7.2,3992.0679993629456,1.0
AS14.17,2014-04-26,0.1868376213455872,716.086,2689.6099999999997,,,,,55.55799999999999,124.62100000000001,,,,,,1.0,1.0,8.0,1809.505997896195,1.0
AS14.17,2014-04-27,0.10881482413902195,13619.168,3288.912,864.042,,,,34.075,2141.022,27.316,,,,,1.0,1.0,7.2,4989.77799963951,1.0
AS14.17,2014-04-28,0.09738745436440811,333.77199999999993,2307.996,1345.784,,,259.152,44.739000000000004,769.875,825.5820000000001,,3.079,,,0.75,0.3333333333333333,6.75,5219.577999353407,
AS14.17,2014-04-29,0.11043061827109142,459.558,2078.1110000000003,1608.309,,,,35.562,1062.885,1709.094,,,,,0.8,1.0,7.0,5399.9129984378815,
AS14.17,2014-04-30,0.12463316853668994,11485.857,3288.8540000000003,109.149,60.552,,,44.38,759.0319999999999,391.944,,34.883,,,1.0,1.0,7.0,3284.8539996147174,
AS14.17,2014-05-01,0.08234652506199254,270.614,920.8410000000001,13.036,,5364.334,,8.034,78.019,,,15.057,,,1.0,1.0,8.0,6613.078999757765,1.0
AS14.17,2014-05-02,0.25846488933166406,5902.652,1199.8250000000003,,,,,22.708,714.7330000000001,917.3050000000001,,,,1.0,1.0,1.0,7.0,2847.155001163481,
AS14.17,2014-05-03,0.33633858128281563,633.394,1066.2289999999998,161.651,,,,44.149,1463.175,10548.116,,9.029,,1.0,-1.0,1.0,7.25,3205.657999992369,1.0
AS14.17,2014-05-05,0.12082519677085117,85.5,921.7899999999997,20.078,,,,22.224,767.06,228.559,,47.956,,,1.0,1.0,7.5,2093.7509994506836,
AS14.19,2014-03-21,0.10965501792114701,1992.576,4906.088999999999,,,,,117.06900000000002,5.037,,,,,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,6933.05800008774,
AS14.19,2014-03-22,0.08657926861241298,3243.8109999999997,1842.908,,,,,480.03000000000003,71.613,,,,,1.0,-1.4,0.4,6.6,4756.049000501638,
AS14.19,2014-03-23,0.029460438699569155,572.4590000000001,252.16899999999998,,,,,104.042,67.619,,,,,1.0,-0.8,0.8,7.0,996.3209986686708,
AS14.19,2014-03-24,0.11388944606136413,384.5570000000001,3434.444,26.125,,,,53.411,,,,,,1.0,-0.4,0.4,6.0,2143.2990009784703,
AS14.19,2014-03-25,0.11325160672351993,1052.341,3930.737,,,,,54.303,,,,,,1.0,-1.25,0.25,5.5,4789.015998840334,
AS14.19,2014-03-26,0.10891482612696546,911.1129999999999,3308.547,,,,,49.532,139.74599999999998,,2.006,,,1.0,-0.6,0.4,6.0,4413.397999525071,
AS14.19,2014-03-27,0.13220460848007368,880.1669999999999,2165.117,242.518,,,,47.601,190.399,,66.857,,,1.0,0.0,0.6,6.6,3595.464998483658,1.0
AS14.19,2014-03-28,0.14887226502146786,851.371,1221.546,562.8489999999999,,,,63.667,26.28,,4.047000000000001,,,1.0,-0.6,1.2,6.6,2731.158999204635,1.0
AS14.19,2014-03-29,0.13795426002920014,608.323,962.6000000000001,85.27600000000001,,,,95.58399999999999,,,,,,1.0,0.2,1.2,7.4,1752.946999788284,1.0
AS14.19,2014-03-30,0.06452367036820571,2877.918,690.4359999999999,,,,,50.268,,,,,,1.0,-0.4,0.8,7.0,1024.7169997692104,
AS14.19,2014-03-31,0.13012099954924497,857.5339999999999,5208.941000000001,,,,,44.667,,238.21699999999998,,,,1.0,-0.4,1.0,7.2,6191.571999549862,1.0
AS14.19,2014-04-01,0.13346682929400022,591.501,4749.214999999999,,,,,49.427,,,8.822,,,1.0,0.0,0.2,6.4,3570.4710009098053,
AS14.19,2014-04-02,0.07716355485107418,585.067,1181.8370000000002,,,,,41.193,47.717,,,,,1.0,-0.2,1.0,7.6,1855.275000333786,
AS14.19,2014-04-03,0.07307714752567694,654.4740000000002,2433.116,,,,,42.374,,,,,,1.0,0.0,0.6,6.6,3131.023000478744,
AS14.19,2014-04-04,0.15702115397103714,1470.5149999999999,2113.677,,,,,195.69899999999998,219.406,,,,,1.0,-0.2,0.4,7.0,3949.334000825882,
AS14.19,2014-04-05,0.135955766000049,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,1.0,-0.6,1.2,8.0,2214.124000787735,
AS14.19,2014-04-06,0.09422410643417789,764.0849999999999,1658.2150000000004,,,,,49.277,,,,,,1.0,-1.25,1.0,7.25,2472.241999864578,1.0
AS14.19,2014-04-07,0.18343492913073645,1506.19,2995.572,,,,,63.583,214.58,,,,,1.0,-1.0,0.6,6.6,3835.042002439499,
AS14.19,2014-04-08,0.08906279785658476,994.5279999999999,1925.0710000000004,,,,,39.395,,,,53.342,,1.0,-0.4,1.0,6.8,2903.4530005455,1.0
AS14.19,2014-04-09,0.11756512889589066,522.5149999999999,2467.106,,,,,60.629,,,,,,1.0,-0.4,0.8,7.2,3051.9820015430446,1.0
AS14.19,2014-04-10,0.07280121100164204,3206.8059999999996,431.11400000000003,,,,,32.281,67.61399999999999,,,,,1.0,-0.5,0.75,6.75,1047.3950006961823,
AS14.19,2014-04-11,0.11109389946189822,1001.9659999999999,1665.2379999999998,,,,,42.442,61.462,,,,,1.0,-0.6,1.0,6.8,2774.8020012378697,
AS14.19,2014-04-12,0.06605497341205051,728.336,978.22,,,,,45.462,389.025,,,,,1.0,0.2,0.8,7.2,1843.5919997692122,
AS14.19,2014-04-13,0.11367449436267445,336.936,879.5149999999999,,,,,61.584,226.876,,,,,1.0,-0.6,1.0,7.2,1506.4069986343386,
AS14.19,2014-04-14,0.14592902118511944,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,,1.0,0.4,0.8,7.0,5001.964999198914,
AS14.19,2014-04-15,0.130765639589169,735.2719999999998,3403.3519999999994,,,,,113.346,19.202,,12.671,,,1.0,-1.0,1.0,6.4,4282.645000696184,
AS14.19,2014-04-16,0.07721354166666666,218.15699999999998,7165.154,,,,,57.332,354.72900000000004,,,,,1.0,-0.6,1.0,6.8,1871.9100003242488,1.0
AS14.19,2014-04-17,0.10146767040149389,167.766,5377.631,,,,,47.519999999999996,97.947,,,,,1.0,-0.8,1.0,6.8,4765.971998453144,
AS14.19,2014-04-18,0.06493055555555557,148.654,3381.738,,,229.132,,43.347,,,,,,1.0,-1.0,1.0,6.8,3308.503000020981,1.0
AS14.19,2014-04-19,0.11031735913804185,285.445,762.9700000000001,,,,,56.542,323.904,,8.679,,,1.0,-0.4,0.8,6.8,1113.8729996681213,
AS14.19,2014-04-20,0.10195700631156768,917.671,697.55,,,,,41.69800000000001,76.214,,,,,1.0,0.2,1.2,7.6,1732.9319996833806,
AS14.19,2014-04-21,0.13346984280942722,471.07800000000003,1139.57,,,,,47.591,30073.421,,,,,1.0,-0.2,1.0,6.4,1736.3480000495902,
AS14.19,2014-04-22,0.13701083958092172,619.441,4304.149,,,,,50.736,25.469,,,,,1.0,0.6,1.2,6.8,4882.6779997348785,
AS14.19,2014-04-23,0.11064682679520278,357.817,3800.127,,,,,56.45,193.167,,,,,1.0,-1.0,1.0,6.0,3101.1779999732976,1.0
AS14.19,2014-04-24,0.10560238499744339,382.3230000000001,2393.101,,,,,188.10000000000002,,,,,,1.0,-0.6,0.8,6.6,2965.6020007133475,
AS14.19,2014-04-25,0.07677511149518858,951.5989999999999,2386.6830000000004,546.49,,,,43.169,258.757,,,3.653,,1.0,-0.75,0.75,7.25,2672.424998760224,
AS14.19,2014-04-26,0.24910271579896323,2705.3540000000003,457.98799999999994,,,,,107.936,,,,,,1.0,1.0,1.5,7.75,1374.8749997615814,1.0
AS14.19,2014-04-27,0.04486664230909752,593.8269999999998,2522.391,,,,,85.994,396.19,259.45799999999997,,,,1.0,-1.5,0.8333333333333334,6.333333333333333,3028.6259999275208,
AS14.19,2014-04-28,0.10377999025697233,475.858,4132.418000000001,,,,,56.394999999999996,599.376,62.108000000000004,,,,1.0,0.0,0.6,6.4,2972.204998731613,
AS14.19,2014-04-29,0.025682432490360552,1142.1530000000002,1719.707,,,,,46.359,173.306,,,,,1.0,0.4,0.6,7.2,2259.049998521805,
AS14.19,2014-04-30,0.04454670107302971,852.516,1851.8179999999998,5.125,,,,51.309000000000005,370.99,,,,,1.0,0.4,0.8,7.0,3133.3029992580414,
AS14.19,2014-05-01,0.12626491862973474,545.4399999999999,2211.815,,,,,47.416,334.99800000000005,,3.029,,,1.0,-0.2,0.8,6.8,3142.9849994182605,
AS14.19,2014-05-02,0.19230524793625592,943.426,975.3969999999999,,,,,75.693,,,3.037,,,1.0,0.4,1.2,7.8,1432.8610005378728,
AS14.19,2014-05-03,0.19011876257542557,758.2189999999999,2356.5460000000003,,,,,73.473,9.076,,,,,1.0,0.4,1.0,7.4,3198.1800010204324,1.0
AS14.19,2014-05-04,0.06944999498758414,3808.056,3483.9769999999994,,,,,63.501,478.49099999999993,,,,,,-0.4,0.8,6.6,2679.487000226974,
AS14.19,2014-05-05,0.0,,6.098,,,,,,,,,,,,0.25,1.0,7.0,6.10800004005432,
AS14.20,2014-03-20,,211.45499999999998,6.086,43.303,,63.294,,,47.557,,545.854,,,,-1.0,1.0,7.0,369.4009997844696,
AS14.20,2014-03-21,,30.088,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
AS14.20,2014-03-22,0.0077160493827160325,29.871,402.935,,,,,58.238,3.013,,1071.0950000000003,,,,1.0,0.5,7.5,1565.3150002956393,
AS14.20,2014-03-23,0.04320987654320987,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,,,0.8,0.8,7.6,691.3710000514974,1.0
AS14.20,2014-03-24,0.03333333333333333,115.908,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,,,-0.2,0.4,6.8,2392.9479994773897,1.0
AS14.20,2014-03-25,0.07893518518518522,872.5179999999999,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,,,-0.75,-0.5,6.0,2657.941000223161,
AS14.20,2014-03-26,0.025762156714537646,256.878,80.782,370.68100000000004,,,,72.931,347.365,,,,,,0.4,0.4,6.8,748.3169999122623,
AS14.20,2014-03-27,0.05700000000000001,228.71000000000004,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,,,0.25,0.75,7.0,1263.7210004329686,
AS14.20,2014-03-28,0.02380952380952381,408.747,133.34900000000002,,,,,8.027,,,,,,,0.5,0.0,6.25,460.55199980735813,
AS14.20,2014-03-29,0.13813915857605177,122.243,21.13,,,494.903,,122.48200000000001,,,,,,1.0,1.0,1.0,7.4,760.8439998626707,
AS14.20,2014-03-30,0.3802083333333333,22.232000000000003,444.131,,,,,,327.462,,821.1010000000001,,,,1.0,1.0,7.5,834.6750004291538,1.0
AS14.20,2014-03-31,0.0125,,20.709,,,,,,,,,,,1.0,0.8,0.8,7.0,20.71399974822997,1.0
AS14.20,2014-04-01,0.0,38.339999999999996,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.6319999694824,1.0
AS14.20,2014-04-02,0.06712962962962966,510.74300000000005,715.6680000000001,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,,,0.0,0.25,6.5,2276.728000640871,
AS14.20,2014-04-03,0.05502297410192151,43.257999999999996,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,54.6529998779297,
AS14.20,2014-04-04,0.01574074074074075,275.829,761.82,,75.399,546.803,,41.504,364.033,,,,,,0.75,0.5,7.0,2065.8469989299774,
AS14.20,2014-04-05,0.09056023599628252,108.75399999999999,94.52100000000002,27.475,,422.587,,153.89600000000002,,,,,,1.0,0.4,0.8,7.0,807.5760002136229,
AS14.20,2014-04-06,0.06022714082246478,231.01799999999994,852.777,14.083,,418.192,,,437.39,,,,,1.0,0.6,0.8,7.0,3924.269999504089,1.0
AS14.20,2014-04-07,0.029011707988980725,73.93500000000002,882.9119999999999,77.365,,530.69,,,574.76,,,,,,0.6,1.0,6.8,290.2020001411439,1.0
AS14.20,2014-04-08,0.003367003367003367,66.22399999999999,,,,531.717,,,4.024,,,,,,0.5,0.75,7.25,601.9649999141694,1.0
AS14.20,2014-04-09,0.069361289395536,241.88299999999998,263.23,248.851,,,,44.223,1007.6129999999999,,,,,,0.25,1.0,7.75,1532.6959998607635,1.0
AS14.20,2014-04-10,0.02183641975308642,86.771,661.8989999999999,123.988,,,,10.035,330.513,,,,,,0.5,0.5,7.0,1213.406999826432,1.0
AS14.20,2014-04-11,0.05509259259259256,55.402,72.345,,,,,41.273,,,,,,1.0,0.5,0.75,7.5,169.1849999427795,
AS14.20,2014-04-12,0.04598055910316445,326.646,2408.115,,49.692,404.376,,81.62899999999999,105.212,,,,,1.0,0.0,0.6,6.8,3952.1050000190753,1.0
AS14.20,2014-04-13,0.0,12.451,,,,569.675,,,,,,,,,0.0,0.6,6.8,5.01699995994568,
AS14.20,2014-04-14,0.005,,,,,,,,,,,,,,0.0,0.2,6.8,,1.0
AS14.20,2014-04-15,0.10694444444444444,104.23400000000001,421.382,24.137,,,,14.144,135.541,,,,,,0.0,0.6,6.8,699.731999874115,
AS14.20,2014-04-16,0.004629629629629634,,,,,,,11.276,,,,,,,0.4,0.6,7.2,11.29800009727478,1.0
AS14.20,2014-04-17,0.014580010632642209,306.67100000000005,476.179,65.554,,496.895,,,319.817,,39.18,,,,-0.4,0.4,6.4,1704.4969999790194,1.0
AS14.20,2014-04-18,0.006430041152263367,78.833,,,,,,,14.633,,,,,,0.0,0.5,6.75,93.54699969291684,
AS14.20,2014-04-19,0.0362707535121329,73.705,2344.307,,,196.45,,,35.379,,3.01,,,,0.0,1.0,7.5,2848.953001022339,
AS14.20,2014-04-20,0.17375,308.396,282.616,,,,,185.428,13.352999999999998,,,,,1.0,-0.4,0.6,7.6,758.62700009346,
AS14.20,2014-04-21,0.06042250233426703,168.567,341.427,14.783,,,,14.048,1074.2610000000002,,,,,,0.2,0.8,7.4,719.6380009651184,1.0
AS14.20,2014-04-22,,,,,,,,,,,,,,,0.0,0.0,6.4,,1.0
AS14.20,2014-04-23,0.05416666666666672,8.155999999999999,202.358,12.065,,,,12.05,83.15,,,,,,-0.3333333333333333,0.3333333333333333,7.0,317.956999540329,1.0
AS14.20,2014-04-24,0.036901960784313716,542.8660000000001,484.745,16.071,,,,378.066,82.875,,,,,1.0,-0.2,0.4,7.0,1478.5470013618472,
AS14.20,2014-04-25,0.04379330553481038,192.42399999999998,488.702,21.807,,,,46.597,60.263,,,,,1.0,0.5,0.25,7.0,707.317000389099,
AS14.20,2014-04-26,0.046111111111111096,113.58000000000001,594.009,122.576,,,,,460.11299999999994,,,,,,0.5,0.75,7.0,1290.6129994392386,1.0
AS14.20,2014-04-27,0.01789285714285714,132.16799999999998,337.639,,,,,38.161,932.73,,59.635,,,,0.0,0.0,6.8,1501.0290005207066,
AS14.20,2014-04-28,0.05668667466986795,249.59300000000002,1130.8650000000002,200.39500000000004,,561.0070000000001,,46.019999999999996,399.017,,,,,,0.0,0.2,6.8,2972.6559991836543,
AS14.20,2014-04-29,0.0034722222222222337,163.942,105.477,18.071,,,,,131.852,,,,,,0.25,0.75,7.25,419.503999948502,
AS14.20,2014-04-30,,,,,,,,,,,,,,,0.2,0.6,7.0,,
AS14.20,2014-05-01,,,,,,,,,,,,,,,0.2,0.4,7.0,,
AS14.20,2014-05-02,,,,,,,,,,,,,,,0.2,0.2,7.2,,
AS14.20,2014-05-03,,,,,,,,,,,,,,,0.0,0.5,6.75,,
AS14.20,2014-05-04,,,,,,,,,,,,,,,0.0,0.6666666666666666,7.333333333333333,,
AS14.20,2014-05-05,,,,,,,,,,,,,,,0.0,0.0,7.0,,
AS14.23,2014-03-22,0.3713608957795003,403.867,1871.42,723.923,,,,294.72200000000004,662.43,,2821.547,,,,0.0,1.0,7.0,6747.242002010347,1.0
AS14.23,2014-03-23,0.21799615246001347,1069.076,8325.708999999999,1164.8909999999998,,,,66.582,26909.387,,274.31600000000003,21.201999999999998,,1.0,-0.4,1.0,7.0,36204.10500144957,
AS14.23,2014-03-24,0.3554132307808778,2697.491,3689.192,1131.028,,,,443.717,1270.9610000000002,39.085,280.964,3.016,,,-0.2,-0.2,5.8,11243.027001142504,
AS14.23,2014-03-25,0.2749540512858405,2184.6150000000002,5755.286999999999,13265.386,,,,306.61799999999994,,180.39200000000002,256.96299999999997,,,,-0.4,0.6,6.2,21481.4189991951,
AS14.23,2014-03-26,0.40504885492795534,700.687,6966.642000000001,2465.463,,179.902,,841.12,145.66899999999998,22.086,85.333,,,1.0,-0.25,1.25,7.0,11393.936997413639,1.0
AS14.23,2014-03-27,0.3562184343434343,1005.0189999999999,3732.496,4003.1629999999996,,1684.8090000000002,,92.79100000000001,15.102,42.16,953.9159999999999,,,,0.75,1.25,7.0,9123.214999675754,
AS14.23,2014-03-28,0.40541208791208794,237.62599999999998,4366.8910000000005,1032.578,,162.835,,51.548,,6.021,,,,,0.6,1.2,7.0,5532.18599820137,
AS14.23,2014-03-29,0.39717587768909013,1619.4679999999998,4979.601000000001,692.373,,3467.0180000000005,,122.69300000000001,97.176,56.117000000000004,124.06900000000002,,,,0.25,1.5,7.25,10590.769999980927,
AS14.23,2014-03-30,0.4181943516042781,782.5049999999999,2910.908,2285.7850000000003,,663.558,,210.147,522.704,,272.746,48.304,,1.0,0.0,1.2,7.0,7674.735999107361,
AS14.23,2014-03-31,0.383014657192235,2354.4959999999996,8950.417,3680.2470000000003,,675.346,,96.98899999999999,277.922,34.179,7.025,,,1.0,-0.25,1.5,7.5,15913.595998764033,
AS14.23,2014-04-01,0.5112974987974989,1097.685,6127.2880000000005,716.3050000000001,,126.497,141.805,35.653,201.21000000000004,359.536,407.957,35.176,,,0.0,2.0,7.5,9203.440999031063,
AS14.23,2014-04-02,0.46934807020553965,1484.9209999999998,4949.5380000000005,3291.494,,244.258,,90.07,34.518,1204.962,38.474999999999994,22.09,,1.0,0.5,1.0,7.0,11304.200000286106,1.0
AS14.23,2014-04-03,0.3605606998977927,2095.516,6108.804,5385.856000000001,,633.2760000000001,,70.19,50.619,153.237,138.92,4.011,,1.0,0.5,1.0,7.0,14539.905001163484,
AS14.23,2014-04-04,0.5438427062553628,1311.793,8742.767,1668.727,,101.021,,9.152,28.116,55.262,,,,1.0,1.0,1.0,7.0,11953.045999526978,1.0
AS14.23,2014-04-05,0.3916318101453476,493.636,5175.9800000000005,298.165,,422.99899999999997,,170.357,,,13.523,,,1.0,0.75,1.0,6.5,6510.458999395371,
AS14.23,2014-04-06,0.3032808556039441,910.816,8068.377,4011.5230000000006,,37.626999999999995,,71.52,199.814,71.769,35.299,,,1.0,0.0,0.6,7.0,13406.313003063202,
AS14.23,2014-04-07,0.3823082263477411,1382.885,5334.362,2797.851,,,,51.225,258.091,667.904,135.523,,,1.0,-0.25,0.25,5.75,10270.581999778744,1.0
AS14.23,2014-04-08,0.2301178804855275,1037.2269999999999,4676.165,752.619,,79.64099999999999,,103.987,770.5669999999999,127.947,63.865,29.157,,,0.2,0.6,6.6,14280.335999727246,
AS14.23,2014-04-09,0.38173429134967607,326.12600000000003,7386.3679999999995,1175.57,,115.422,,99.894,89.013,,,,,,-0.4,1.2,7.2,9193.630001068115,
AS14.23,2014-04-10,0.28412621329988913,1651.3680000000002,5707.486,555.1619999999999,,12996.495,,200.458,668.626,,,2.006,,,0.0,0.8,7.0,22168.902000427242,1.0
AS14.23,2014-04-11,0.345387364023241,831.416,9208.996000000001,,,724.596,,147.04,24.367,817.5950000000001,72.438,,,1.0,0.4,1.0,7.0,11599.447999715809,
AS14.23,2014-04-12,0.3283472785449071,210.005,3272.3650000000002,1705.268,,602.51,,167.09699999999998,142.86499999999998,136.50000000000003,300.455,,,,-0.25,1.0,7.75,6615.891999483103,
AS14.23,2014-04-13,0.36259920634920634,514.242,4048.4320000000007,2732.6269999999995,,18.832,,145.47799999999998,10.827,,146.002,,,1.0,0.6,1.0,7.2,7623.857996940615,
AS14.23,2014-04-15,0.31928706797305756,2947.0299999999997,4146.798,43.211,,901.718,1082.168,471.44,11.039,156.19,,,,1.0,0.0,1.0,7.25,9824.825997829437,
AS14.23,2014-04-16,0.3784666077105747,935.236,3774.469,,,239.11399999999998,4233.241,143.65599999999998,527.6940000000001,312.53000000000003,,,,1.0,0.0,1.0,7.4,10167.08800029755,
AS14.23,2014-04-17,0.47978040935396804,1454.2830000000001,7747.834,238.24799999999996,,356.74000000000007,2132.851,510.609,84.255,62.372,155.818,,,,1.0,1.4,7.4,12462.838999986649,
AS14.23,2014-04-18,0.38146043771043775,456.46500000000003,4506.2609999999995,294.245,,,1189.424,170.247,164.892,6.017,79.977,166.96,,1.0,0.4,1.0,7.6,7498.495001316072,
AS14.23,2014-04-19,0.34415584415584416,173.949,1734.427,5.035,,133.636,,134.006,,,194.06499999999997,16.059,,,0.0,1.0,7.75,2376.0099997520447,
AS14.23,2014-04-20,0.5494297847746124,1437.6359999999997,2613.609,1253.5890000000004,,50.729,,340.618,598.481,,42.227,7.056,,1.0,0.5,1.0,7.75,6345.535001039505,
AS14.23,2014-04-21,0.4115224636722278,104.44900000000001,6126.237999999999,598.668,,,,187.417,43.309999999999995,,8.454,,,,-0.4,1.0,7.2,7331.516999483108,
AS14.23,2014-04-22,0.39461855664270173,3657.2129999999997,8586.115,684.402,,,1835.0550000000005,141.531,34.539,126.304,3.592,8.265999999999998,,1.0,0.2,0.4,6.2,20183.262001037598,
AS14.23,2014-04-23,0.2371930137596862,2862.2239999999997,2822.603000000001,485.254,,287.45,1719.6090000000002,698.304,,5.013,876.8929999999999,,,1.0,0.0,1.0,7.0,9881.775000333786,
AS14.23,2014-04-24,0.4980656877942016,670.167,7530.946999999999,94.265,,3.008,2236.982,375.986,994.51,70.298,98.24000000000001,,,1.0,0.0,1.0,7.4,11942.834001302723,1.0
AS14.23,2014-04-25,0.382158008243327,2603.497999999999,5335.803,39.42,,,1611.6750000000004,95.531,1297.2620000000002,,142.21,11.041,,1.0,-0.2,1.2,7.8,11193.504001379011,
AS14.23,2014-04-26,0.4048643023643024,752.1120000000001,5053.181,422.296,,1.01,4.013,31.127000000000002,40.959,122.555,63.158,,,1.0,-0.5,1.0,7.5,6491.557001829148,
AS14.23,2014-04-27,0.3673707506660292,1780.652,7875.276000000001,922.5799999999999,,,,563.596,103.58500000000001,54.285,119.85799999999999,10.091,,1.0,-0.2,1.0,7.0,12532.979995727535,1.0
